Match_ID,Season,Date,Venue,Team1,Team2,Toss_Winner,Toss_Decision,Winner,Team1_Score,Team2_Score,Highest_Scorer,Highest_Runs,Best_Bowler,Wickets,Player_of_Match,Fours,Sixes,Extras,Weather
1031,2025,1/26/2021,Chepauk,KKR,PBKS,PBKS,Bat,KKR,210,197,Jos Buttler,91,Narine,4,Jos Buttler,13,107,22,Sunny
1032,2018,1/27/2021,Chinnaswamy,PBKS,DC,DC,Bat,DC,134,217,Jasprit Bumrah,59,Rabada,6,Rohit Sharma,9,120,17,Sunny
1033,2019,1/28/2021,Narendra Modi,MI,GT,GT,Field,MI,215,130,Yuzvendra Chahal,73,Chahal,3,Yuzvendra Chahal,24,99,22,Sunny
1034,2020,1/29/2021,Narendra Modi,SRH,LSG,SRH,Bat,SRH,214,127,Virat Kohli,92,Rashid Khan,6,Virat Kohli,22,115,21,Clear
1035,2021,1/30/2021,Narendra Modi,SRH,KKR,SRH,Field,KKR,150,209,Yuzvendra Chahal,112,Arshdeep,4,Yuzvendra Chahal,21,110,20,Cloudy
1036,2022,1/31/2021,Chepauk,DC,RCB,RCB,Bat,RCB,174,195,Jos Buttler,56,Arshdeep,4,Jos Buttler,17,112,11,Cloudy
1037,2023,2/1/2021,Wankhede,LSG,SRH,LSG,Bat,LSG,204,165,Shubman Gill,87,Rashid Khan,6,Shubman Gill,8,42,17,Clear
1038,2024,2/2/2021,Chinnaswamy,CSK,KKR,CSK,Field,KKR,177,187,Yuzvendra Chahal,53,Arshdeep,6,Jos Buttler,8,79,20,Sunny
1039,2025,2/3/2021,Arun Jaitley,GT,RCB,GT,Field,GT,173,107,Jos Buttler,65,Shami,5,Jos Buttler,25,116,11,Sunny
1040,2018,2/4/2021,Arun Jaitley,DC,SRH,SRH,Bat,DC,198,197,Jos Buttler,126,Arshdeep,3,Jos Buttler,22,101,18,Sunny
1041,2019,2/5/2021,Arun Jaitley,LSG,CSK,LSG,Bat,LSG,160,129,Rashid Khan,71,Shami,4,Rashid Khan,9,45,14,Clear
1042,2020,2/6/2021,Narendra Modi,PBKS,KKR,PBKS,Field,PBKS,227,172,KL Rahul,109,Chahal,1,KL Rahul,11,47,22,Sunny
1043,2021,2/7/2021,Chinnaswamy,RR,GT,RR,Bat,RR,239,158,Jos Buttler,40,Arshdeep,4,Yuzvendra Chahal,8,92,15,Cloudy
1044,2022,2/8/2021,Narendra Modi,DC,RR,DC,Field,DC,230,122,Virat Kohli,31,Rabada,2,Virat Kohli,14,52,11,Clear
1045,2023,2/9/2021,Chepauk,KKR,GT,GT,Bat,GT,144,205,Yuzvendra Chahal,107,Bumrah,5,Yuzvendra Chahal,9,69,18,Sunny
1046,2024,2/10/2021,Chinnaswamy,SRH,KKR,KKR,Bat,SRH,210,102,MS Dhoni,62,Chahal,5,MS Dhoni,12,74,10,Clear
1047,2025,2/11/2021,Chinnaswamy,LSG,SRH,LSG,Field,LSG,171,102,Jos Buttler,85,Siraj,3,Jos Buttler,13,61,18,Cloudy
1048,2018,2/12/2021,Chinnaswamy,CSK,RCB,RCB,Field,CSK,182,114,Virat Kohli,43,Chahal,5,Virat Kohli,19,91,15,Clear
1049,2019,2/13/2021,Arun Jaitley,SRH,RCB,RCB,Field,RCB,143,156,Rashid Khan,56,Shami,2,Rashid Khan,18,96,19,Cloudy
1050,2020,2/14/2021,Eden Gardens,LSG,CSK,CSK,Bat,LSG,234,149,Rashid Khan,77,Bumrah,1,Rashid Khan,16,59,10,Clear
1051,2021,2/15/2021,Eden Gardens,SRH,MI,MI,Bat,SRH,219,191,Jos Buttler,36,Bumrah,6,Jos Buttler,23,87,9,Cloudy
1052,2022,2/16/2021,Arun Jaitley,MI,CSK,MI,Field,CSK,130,218,Jasprit Bumrah,78,Rashid Khan,5,MS Dhoni,23,51,14,Clear
1053,2023,2/17/2021,Wankhede,MI,PBKS,PBKS,Field,MI,215,107,Jos Buttler,124,Rabada,1,Rashid Khan,8,46,13,Cloudy
1054,2024,2/18/2021,Chepauk,DC,GT,DC,Field,DC,162,119,Jasprit Bumrah,129,Rabada,4,Jasprit Bumrah,25,94,9,Sunny
1055,2025,2/19/2021,Eden Gardens,CSK,SRH,SRH,Field,CSK,209,143,Rohit Sharma,118,Shami,4,Rohit Sharma,8,109,14,Clear
1056,2018,2/20/2021,Chinnaswamy,KKR,RCB,KKR,Bat,KKR,181,154,Rashid Khan,41,Rashid Khan,4,Rashid Khan,12,84,12,Cloudy
1057,2019,2/21/2021,Arun Jaitley,CSK,RCB,RCB,Field,CSK,221,220,MS Dhoni,119,Rabada,4,MS Dhoni,12,86,9,Sunny
1058,2020,2/22/2021,Chinnaswamy,RCB,SRH,RCB,Field,RCB,203,132,MS Dhoni,76,Narine,4,MS Dhoni,11,96,8,Clear
1059,2021,2/23/2021,Arun Jaitley,CSK,PBKS,CSK,Field,CSK,191,111,Shubman Gill,103,Arshdeep,5,Shubman Gill,10,99,21,Clear
1060,2022,2/24/2021,Narendra Modi,RCB,DC,RCB,Bat,DC,169,222,Shubman Gill,105,Bumrah,6,Shubman Gill,16,112,15,Sunny
1061,2023,2/25/2021,Narendra Modi,GT,DC,DC,Bat,GT,192,109,Virat Kohli,61,Siraj,2,Virat Kohli,15,77,16,Sunny
1062,2024,2/26/2021,Arun Jaitley,MI,SRH,MI,Field,SRH,134,195,Jos Buttler,125,Arshdeep,5,Jos Buttler,9,73,15,Sunny
1063,2025,2/27/2021,Chinnaswamy,SRH,MI,SRH,Bat,SRH,180,119,Rashid Khan,77,Narine,4,Rashid Khan,11,84,18,Sunny
1064,2018,2/28/2021,Narendra Modi,PBKS,RCB,PBKS,Bat,PBKS,234,201,KL Rahul,39,Siraj,3,KL Rahul,23,116,16,Cloudy
1065,2019,3/1/2021,Chepauk,KKR,LSG,KKR,Field,KKR,235,180,Yuzvendra Chahal,97,Arshdeep,3,MS Dhoni,12,81,12,Sunny
1066,2020,3/2/2021,Narendra Modi,GT,LSG,GT,Bat,GT,214,134,Jasprit Bumrah,103,Shami,1,Jasprit Bumrah,17,58,11,Sunny
1067,2021,3/3/2021,Chinnaswamy,RCB,PBKS,PBKS,Field,RCB,168,158,Yuzvendra Chahal,63,Chahal,6,Yuzvendra Chahal,19,69,18,Sunny
1068,2022,3/4/2021,Eden Gardens,RCB,PBKS,RCB,Field,PBKS,152,202,Shubman Gill,82,Narine,1,Shubman Gill,13,94,19,Clear
1069,2023,3/5/2021,Narendra Modi,SRH,LSG,SRH,Bat,LSG,191,222,Jos Buttler,111,Arshdeep,3,Jos Buttler,11,101,10,Cloudy
1070,2024,3/6/2021,Chinnaswamy,LSG,KKR,KKR,Field,KKR,210,228,Yuzvendra Chahal,106,Rashid Khan,2,Yuzvendra Chahal,19,45,17,Cloudy
1071,2025,3/7/2021,Arun Jaitley,GT,SRH,SRH,Bat,GT,223,161,Rashid Khan,88,Rabada,2,Rashid Khan,20,80,13,Cloudy
1072,2018,3/8/2021,Wankhede,SRH,DC,DC,Field,DC,135,190,Suryakumar Yadav,104,Rabada,3,Shubman Gill,20,69,17,Sunny
1073,2019,3/9/2021,Narendra Modi,SRH,LSG,LSG,Bat,SRH,145,132,Suryakumar Yadav,71,Bumrah,5,Suryakumar Yadav,17,52,9,Cloudy
1074,2020,3/10/2021,Chinnaswamy,GT,RR,RR,Bat,GT,179,138,Jasprit Bumrah,62,Rashid Khan,3,Jasprit Bumrah,12,97,15,Cloudy
1075,2021,3/11/2021,Wankhede,PBKS,RCB,RCB,Bat,RCB,146,208,Rohit Sharma,50,Siraj,3,Rohit Sharma,20,61,21,Cloudy
1076,2022,3/12/2021,Chepauk,CSK,DC,CSK,Bat,DC,126,148,Rashid Khan,129,Rashid Khan,5,Rashid Khan,11,71,22,Clear
1077,2023,3/13/2021,Narendra Modi,KKR,CSK,CSK,Bat,KKR,196,171,Rohit Sharma,87,Rashid Khan,6,Rohit Sharma,10,55,19,Sunny
1078,2024,3/14/2021,Chepauk,RCB,LSG,LSG,Field,RCB,185,148,Shubman Gill,93,Shami,6,Virat Kohli,15,112,22,Sunny
1079,2025,3/15/2021,Wankhede,LSG,MI,LSG,Field,LSG,186,143,MS Dhoni,116,Siraj,5,MS Dhoni,8,117,18,Sunny
1080,2018,3/16/2021,Arun Jaitley,DC,KKR,DC,Field,DC,134,124,MS Dhoni,99,Bumrah,2,MS Dhoni,25,86,8,Clear
1081,2019,3/17/2021,Chinnaswamy,KKR,SRH,KKR,Bat,SRH,121,142,Rohit Sharma,117,Arshdeep,6,Rohit Sharma,18,105,14,Clear
1082,2020,3/18/2021,Wankhede,RR,KKR,RR,Bat,RR,226,224,Virat Kohli,47,Arshdeep,2,Virat Kohli,24,87,12,Cloudy
1083,2021,3/19/2021,Chepauk,DC,RCB,DC,Bat,RCB,133,230,Yuzvendra Chahal,102,Shami,6,Suryakumar Yadav,17,109,10,Cloudy
1084,2022,3/20/2021,Eden Gardens,SRH,MI,MI,Field,MI,195,205,Jasprit Bumrah,48,Narine,4,KL Rahul,21,115,9,Clear
1085,2023,3/21/2021,Narendra Modi,RR,PBKS,PBKS,Bat,RR,190,181,Rashid Khan,91,Siraj,6,Rohit Sharma,22,74,21,Sunny
1086,2024,3/22/2021,Chinnaswamy,PBKS,GT,GT,Bat,GT,136,183,Rohit Sharma,99,Rashid Khan,4,Jos Buttler,13,77,13,Clear
1087,2025,3/23/2021,Arun Jaitley,CSK,PBKS,CSK,Field,CSK,172,112,Virat Kohli,93,Rashid Khan,5,Virat Kohli,13,68,12,Sunny
1088,2018,3/24/2021,Arun Jaitley,DC,CSK,CSK,Field,DC,231,129,Virat Kohli,130,Siraj,6,Jasprit Bumrah,12,57,14,Clear
1089,2019,3/25/2021,Chepauk,SRH,RR,RR,Bat,RR,150,199,KL Rahul,81,Rashid Khan,6,KL Rahul,23,116,20,Clear
1090,2020,3/26/2021,Chepauk,KKR,RCB,RCB,Bat,KKR,186,115,Jasprit Bumrah,64,Siraj,6,Jasprit Bumrah,9,54,20,Cloudy
1091,2021,3/27/2021,Chepauk,KKR,PBKS,PBKS,Bat,KKR,172,161,KL Rahul,89,Chahal,6,KL Rahul,13,64,8,Cloudy
1092,2022,3/28/2021,Arun Jaitley,KKR,DC,DC,Field,DC,149,194,Rohit Sharma,74,Bumrah,3,Rohit Sharma,13,112,18,Sunny
1093,2023,3/29/2021,Narendra Modi,LSG,KKR,LSG,Field,KKR,128,207,Jasprit Bumrah,123,Siraj,4,Jasprit Bumrah,21,56,20,Clear
1094,2024,3/30/2021,Chepauk,RCB,GT,RCB,Bat,GT,122,229,Rashid Khan,110,Arshdeep,1,Virat Kohli,12,85,16,Sunny
1095,2025,3/31/2021,Narendra Modi,PBKS,RCB,RCB,Field,PBKS,187,135,Rohit Sharma,116,Rabada,6,Jasprit Bumrah,16,88,10,Cloudy
1096,2018,4/1/2021,Eden Gardens,GT,LSG,LSG,Field,GT,201,165,Rashid Khan,65,Arshdeep,1,Shubman Gill,19,78,14,Clear
1097,2019,4/2/2021,Chinnaswamy,RR,GT,RR,Bat,RR,232,205,Shubman Gill,72,Arshdeep,6,Shubman Gill,17,113,19,Clear
1098,2020,4/3/2021,Arun Jaitley,GT,RCB,RCB,Bat,GT,224,106,Jasprit Bumrah,53,Chahal,4,Jasprit Bumrah,19,113,17,Sunny
1099,2021,4/4/2021,Eden Gardens,RCB,PBKS,RCB,Bat,RCB,133,132,Virat Kohli,72,Shami,4,Yuzvendra Chahal,13,50,22,Cloudy
1100,2022,4/5/2021,Chepauk,GT,CSK,CSK,Field,GT,208,135,Virat Kohli,100,Bumrah,3,Yuzvendra Chahal,25,72,16,Sunny
1101,2023,4/6/2021,Chinnaswamy,CSK,PBKS,CSK,Bat,CSK,185,185,Virat Kohli,87,Bumrah,1,Virat Kohli,17,56,17,Cloudy
1102,2024,4/7/2021,Chepauk,MI,DC,DC,Bat,DC,137,191,MS Dhoni,104,Siraj,2,MS Dhoni,25,104,9,Cloudy
1103,2025,4/8/2021,Narendra Modi,GT,SRH,GT,Bat,GT,227,185,Jasprit Bumrah,126,Rashid Khan,2,Rohit Sharma,22,67,12,Sunny
1104,2018,4/9/2021,Chinnaswamy,RR,MI,RR,Field,RR,180,123,Shubman Gill,65,Arshdeep,6,Shubman Gill,23,55,17,Cloudy
1105,2019,4/10/2021,Narendra Modi,PBKS,MI,MI,Bat,PBKS,146,101,Jasprit Bumrah,35,Narine,5,Jasprit Bumrah,8,40,16,Sunny
1106,2020,4/11/2021,Wankhede,LSG,DC,DC,Field,LSG,165,110,Virat Kohli,69,Shami,4,MS Dhoni,17,78,13,Sunny
1107,2021,4/12/2021,Chinnaswamy,LSG,SRH,SRH,Field,LSG,239,205,Suryakumar Yadav,128,Narine,6,Suryakumar Yadav,17,68,22,Clear
1108,2022,4/13/2021,Eden Gardens,RCB,SRH,RCB,Bat,RCB,171,107,Virat Kohli,49,Siraj,3,MS Dhoni,23,99,19,Sunny
1109,2023,4/14/2021,Chepauk,PBKS,RR,PBKS,Field,PBKS,223,150,MS Dhoni,70,Chahal,6,KL Rahul,25,107,10,Sunny
1110,2024,4/15/2021,Chinnaswamy,LSG,PBKS,PBKS,Bat,LSG,228,175,Rohit Sharma,80,Shami,2,Rohit Sharma,24,117,14,Clear
1111,2025,4/16/2021,Chepauk,GT,KKR,KKR,Field,GT,157,109,Shubman Gill,74,Rashid Khan,5,Shubman Gill,9,77,15,Sunny
1112,2018,4/17/2021,Narendra Modi,MI,RCB,RCB,Field,RCB,169,210,Rashid Khan,66,Arshdeep,4,Rashid Khan,8,92,8,Sunny
1113,2019,4/18/2021,Narendra Modi,MI,RCB,RCB,Bat,MI,210,155,Jasprit Bumrah,58,Bumrah,1,Jasprit Bumrah,12,66,14,Cloudy
1114,2020,4/19/2021,Chinnaswamy,GT,KKR,KKR,Bat,KKR,210,221,Yuzvendra Chahal,64,Narine,1,Yuzvendra Chahal,16,48,21,Cloudy
1115,2021,4/20/2021,Chepauk,RR,GT,RR,Field,GT,154,158,Jasprit Bumrah,130,Bumrah,3,Suryakumar Yadav,10,85,17,Sunny
1116,2022,4/21/2021,Chinnaswamy,RCB,GT,GT,Field,RCB,176,161,Rashid Khan,69,Bumrah,2,Rashid Khan,20,118,13,Clear
1117,2023,4/22/2021,Arun Jaitley,KKR,GT,KKR,Field,KKR,216,205,KL Rahul,47,Chahal,3,KL Rahul,8,56,14,Clear
1118,2024,4/23/2021,Arun Jaitley,KKR,CSK,KKR,Bat,KKR,221,166,KL Rahul,86,Siraj,4,KL Rahul,17,108,11,Sunny
1119,2025,4/24/2021,Eden Gardens,MI,GT,GT,Field,GT,126,199,Virat Kohli,73,Siraj,1,Virat Kohli,10,74,22,Clear
1120,2018,4/25/2021,Eden Gardens,RR,KKR,RR,Bat,RR,207,189,Jos Buttler,126,Bumrah,5,Jos Buttler,14,102,17,Cloudy
1121,2019,4/26/2021,Wankhede,RR,PBKS,PBKS,Field,PBKS,125,227,Rashid Khan,43,Rabada,5,Rashid Khan,9,57,21,Cloudy
1122,2020,4/27/2021,Eden Gardens,DC,RCB,RCB,Bat,RCB,139,206,Jos Buttler,52,Arshdeep,1,Jos Buttler,24,105,11,Cloudy
1123,2021,4/28/2021,Arun Jaitley,RCB,GT,RCB,Bat,RCB,228,190,Shubman Gill,31,Shami,4,Shubman Gill,20,72,9,Sunny
1124,2022,4/29/2021,Narendra Modi,MI,LSG,LSG,Field,MI,190,169,Jos Buttler,98,Rabada,5,Shubman Gill,9,105,15,Sunny
1125,2023,4/30/2021,Wankhede,GT,KKR,GT,Field,GT,166,121,Shubman Gill,100,Shami,1,Shubman Gill,9,118,20,Cloudy
1126,2024,5/1/2021,Wankhede,LSG,DC,LSG,Bat,DC,121,184,Jos Buttler,42,Bumrah,6,Jos Buttler,24,53,8,Clear
1127,2025,5/2/2021,Arun Jaitley,PBKS,RR,RR,Field,PBKS,222,202,MS Dhoni,40,Narine,6,Yuzvendra Chahal,11,116,19,Clear
1128,2018,5/3/2021,Chepauk,GT,PBKS,PBKS,Field,GT,205,122,Jasprit Bumrah,48,Bumrah,1,Jasprit Bumrah,13,103,22,Clear
1129,2019,5/4/2021,Wankhede,PBKS,RCB,PBKS,Bat,RCB,164,223,Rohit Sharma,122,Shami,1,Jasprit Bumrah,18,49,20,Sunny
1130,2020,5/5/2021,Arun Jaitley,MI,LSG,MI,Bat,LSG,168,192,Suryakumar Yadav,80,Siraj,4,Suryakumar Yadav,9,88,20,Clear
1131,2021,5/6/2021,Chepauk,GT,PBKS,PBKS,Bat,GT,197,158,Rashid Khan,60,Shami,4,Rashid Khan,18,48,8,Clear
1132,2022,5/7/2021,Eden Gardens,PBKS,DC,DC,Field,DC,120,152,Rohit Sharma,83,Narine,1,KL Rahul,14,42,16,Clear
1133,2023,5/8/2021,Chinnaswamy,DC,PBKS,DC,Field,DC,207,177,Jos Buttler,76,Arshdeep,3,Jasprit Bumrah,10,61,17,Sunny
1134,2024,5/9/2021,Arun Jaitley,LSG,DC,LSG,Field,LSG,154,114,KL Rahul,127,Rashid Khan,2,KL Rahul,22,78,11,Sunny
1135,2025,5/10/2021,Eden Gardens,KKR,RR,RR,Bat,KKR,135,104,MS Dhoni,88,Bumrah,6,Virat Kohli,10,68,15,Clear
1136,2018,5/11/2021,Chepauk,RR,DC,RR,Field,RR,129,108,Virat Kohli,47,Rashid Khan,5,Virat Kohli,11,98,12,Clear
1137,2019,5/12/2021,Chinnaswamy,LSG,PBKS,PBKS,Bat,PBKS,146,196,Suryakumar Yadav,39,Arshdeep,3,Suryakumar Yadav,15,102,16,Sunny
1138,2020,5/13/2021,Narendra Modi,GT,RR,GT,Field,RR,130,148,Suryakumar Yadav,85,Bumrah,6,Shubman Gill,19,40,13,Cloudy
1139,2021,5/14/2021,Narendra Modi,SRH,KKR,SRH,Bat,KKR,156,211,Jasprit Bumrah,109,Chahal,1,Jasprit Bumrah,8,51,18,Cloudy
1140,2022,5/15/2021,Arun Jaitley,CSK,KKR,CSK,Field,KKR,213,226,KL Rahul,35,Arshdeep,6,Yuzvendra Chahal,16,83,14,Cloudy
1141,2023,5/16/2021,Chepauk,LSG,DC,LSG,Bat,LSG,172,118,Shubman Gill,33,Siraj,4,Shubman Gill,18,80,10,Sunny
1142,2024,5/17/2021,Wankhede,RR,CSK,RR,Field,RR,231,192,Yuzvendra Chahal,64,Rabada,1,Yuzvendra Chahal,10,65,10,Sunny
1143,2025,5/18/2021,Chepauk,KKR,CSK,CSK,Bat,KKR,149,106,Rohit Sharma,126,Shami,5,Rohit Sharma,24,111,20,Sunny
1144,2018,5/19/2021,Wankhede,SRH,RR,SRH,Field,RR,124,131,Rohit Sharma,54,Chahal,5,Jasprit Bumrah,11,94,10,Sunny
1145,2019,5/20/2021,Arun Jaitley,PBKS,RR,RR,Field,RR,182,202,Jasprit Bumrah,34,Rabada,4,Jasprit Bumrah,8,43,14,Sunny
1146,2020,5/21/2021,Chepauk,SRH,LSG,SRH,Bat,SRH,197,143,Rohit Sharma,73,Shami,3,Jasprit Bumrah,18,60,21,Clear
1147,2021,5/22/2021,Chepauk,CSK,KKR,CSK,Bat,CSK,219,160,MS Dhoni,106,Bumrah,1,MS Dhoni,15,41,22,Clear
1148,2022,5/23/2021,Narendra Modi,CSK,MI,MI,Bat,CSK,159,139,Rohit Sharma,56,Rabada,4,Rohit Sharma,17,90,14,Clear
1149,2023,5/24/2021,Arun Jaitley,RR,GT,RR,Field,RR,232,208,Jos Buttler,92,Chahal,3,Jos Buttler,18,43,11,Sunny
1150,2024,5/25/2021,Arun Jaitley,KKR,RR,RR,Field,KKR,236,207,Virat Kohli,122,Shami,2,Virat Kohli,21,73,15,Cloudy
1151,2025,5/26/2021,Chepauk,CSK,LSG,LSG,Field,CSK,175,143,Suryakumar Yadav,74,Arshdeep,4,Suryakumar Yadav,19,79,18,Clear
1152,2018,5/27/2021,Arun Jaitley,RR,RCB,RR,Field,RR,234,206,Suryakumar Yadav,53,Bumrah,6,Suryakumar Yadav,24,111,18,Sunny
1153,2019,5/28/2021,Eden Gardens,KKR,PBKS,PBKS,Field,KKR,182,166,MS Dhoni,126,Bumrah,2,MS Dhoni,8,74,12,Clear
1154,2020,5/29/2021,Narendra Modi,MI,KKR,MI,Bat,MI,166,150,Shubman Gill,31,Rashid Khan,2,Rohit Sharma,25,114,20,Sunny
1155,2021,5/30/2021,Chepauk,RR,DC,DC,Bat,RR,219,113,Jasprit Bumrah,112,Siraj,1,Jasprit Bumrah,15,51,13,Sunny
1156,2022,5/31/2021,Eden Gardens,RCB,MI,MI,Field,MI,129,183,Rohit Sharma,114,Arshdeep,1,Rohit Sharma,22,70,21,Clear
1157,2023,6/1/2021,Chepauk,SRH,CSK,SRH,Field,CSK,173,193,Rashid Khan,37,Narine,3,Rashid Khan,23,86,19,Cloudy
1158,2024,6/2/2021,Arun Jaitley,DC,RCB,RCB,Field,DC,205,205,Jasprit Bumrah,129,Chahal,5,Jasprit Bumrah,17,116,9,Sunny
1159,2025,6/3/2021,Chepauk,LSG,DC,DC,Field,DC,131,195,Rashid Khan,97,Arshdeep,1,Rashid Khan,8,88,14,Sunny
1160,2018,6/4/2021,Chepauk,RR,MI,MI,Bat,RR,218,203,Rohit Sharma,111,Siraj,6,Rohit Sharma,19,96,9,Sunny
1161,2019,6/5/2021,Narendra Modi,PBKS,LSG,PBKS,Bat,PBKS,224,164,Virat Kohli,77,Bumrah,1,Shubman Gill,8,96,8,Clear
1162,2020,6/6/2021,Chepauk,SRH,MI,SRH,Field,MI,166,172,Rashid Khan,106,Chahal,3,Rashid Khan,19,113,18,Cloudy
1163,2021,6/7/2021,Wankhede,CSK,RCB,CSK,Bat,CSK,205,110,Jasprit Bumrah,49,Siraj,4,Jasprit Bumrah,24,101,14,Cloudy
1164,2022,6/8/2021,Eden Gardens,RR,KKR,KKR,Bat,RR,161,135,Jos Buttler,66,Bumrah,1,Jos Buttler,15,98,16,Sunny
1165,2023,6/9/2021,Wankhede,MI,CSK,CSK,Field,MI,142,133,Virat Kohli,66,Arshdeep,1,Virat Kohli,9,116,11,Cloudy
1166,2024,6/10/2021,Arun Jaitley,CSK,RR,RR,Field,CSK,147,106,Shubman Gill,77,Narine,1,Suryakumar Yadav,21,65,21,Clear
1167,2025,6/11/2021,Narendra Modi,RR,SRH,SRH,Field,RR,204,200,Jos Buttler,100,Narine,2,Jasprit Bumrah,15,44,11,Clear
1168,2018,6/12/2021,Wankhede,CSK,SRH,CSK,Bat,SRH,203,213,Jasprit Bumrah,93,Arshdeep,1,Yuzvendra Chahal,13,79,16,Clear
1169,2019,6/13/2021,Chepauk,LSG,MI,LSG,Field,MI,120,134,Jasprit Bumrah,73,Narine,2,Virat Kohli,22,95,8,Cloudy
1170,2020,6/14/2021,Chinnaswamy,GT,KKR,GT,Bat,GT,181,162,Jos Buttler,92,Rashid Khan,5,Jos Buttler,22,81,19,Cloudy
1171,2021,6/15/2021,Chepauk,CSK,RCB,CSK,Field,RCB,179,210,Jos Buttler,89,Rabada,3,Jos Buttler,16,98,17,Cloudy
1172,2022,6/16/2021,Wankhede,GT,RR,RR,Bat,GT,206,184,KL Rahul,32,Arshdeep,2,KL Rahul,10,85,10,Clear
1173,2023,6/17/2021,Chepauk,CSK,DC,CSK,Field,CSK,168,110,MS Dhoni,35,Bumrah,3,MS Dhoni,23,90,20,Sunny
1174,2024,6/18/2021,Narendra Modi,SRH,CSK,CSK,Field,CSK,171,176,Suryakumar Yadav,77,Chahal,3,Jos Buttler,22,68,9,Cloudy
1175,2025,6/19/2021,Chinnaswamy,SRH,MI,MI,Field,MI,178,224,KL Rahul,54,Shami,2,Shubman Gill,21,88,20,Clear
1176,2018,6/20/2021,Wankhede,GT,DC,DC,Bat,GT,170,162,Suryakumar Yadav,53,Siraj,6,Suryakumar Yadav,10,52,20,Cloudy
1177,2019,6/21/2021,Narendra Modi,DC,GT,GT,Bat,DC,234,124,Yuzvendra Chahal,108,Chahal,6,Yuzvendra Chahal,9,70,9,Clear
1178,2020,6/22/2021,Chinnaswamy,DC,PBKS,PBKS,Bat,DC,191,146,KL Rahul,80,Chahal,4,MS Dhoni,8,110,21,Cloudy
1179,2021,6/23/2021,Eden Gardens,RCB,MI,MI,Field,MI,215,216,Jasprit Bumrah,35,Rabada,4,Jasprit Bumrah,22,93,11,Sunny
1180,2022,6/24/2021,Narendra Modi,SRH,MI,MI,Bat,SRH,172,171,Virat Kohli,99,Siraj,4,Virat Kohli,11,50,12,Cloudy
1181,2023,6/25/2021,Arun Jaitley,DC,PBKS,PBKS,Bat,DC,222,201,Rohit Sharma,40,Rashid Khan,1,Rashid Khan,14,64,9,Cloudy
1182,2024,6/26/2021,Narendra Modi,GT,RR,RR,Bat,RR,146,214,Yuzvendra Chahal,89,Shami,3,Virat Kohli,21,118,15,Clear
1183,2025,6/27/2021,Eden Gardens,RCB,CSK,CSK,Bat,RCB,228,142,Rohit Sharma,64,Siraj,4,Rashid Khan,21,78,9,Cloudy
1184,2018,6/28/2021,Narendra Modi,KKR,CSK,KKR,Bat,CSK,205,227,KL Rahul,124,Siraj,4,KL Rahul,8,75,20,Cloudy
1185,2019,6/29/2021,Arun Jaitley,DC,PBKS,DC,Bat,DC,174,157,Rashid Khan,49,Narine,2,Rashid Khan,17,70,21,Sunny
1186,2020,6/30/2021,Chinnaswamy,LSG,CSK,LSG,Field,LSG,228,226,Yuzvendra Chahal,81,Rabada,5,Rohit Sharma,14,113,16,Cloudy
1187,2021,7/1/2021,Chepauk,CSK,MI,MI,Field,MI,128,227,KL Rahul,75,Narine,1,Jasprit Bumrah,9,54,19,Clear
1188,2022,7/2/2021,Chinnaswamy,GT,MI,MI,Bat,MI,152,228,MS Dhoni,119,Rashid Khan,5,MS Dhoni,10,96,10,Sunny
1189,2023,7/3/2021,Eden Gardens,PBKS,LSG,LSG,Bat,LSG,155,222,Shubman Gill,83,Chahal,5,Shubman Gill,12,107,13,Cloudy
1190,2024,7/4/2021,Eden Gardens,RR,DC,RR,Bat,RR,165,165,Shubman Gill,98,Narine,2,Shubman Gill,22,83,16,Sunny
1191,2025,7/5/2021,Arun Jaitley,GT,PBKS,GT,Bat,GT,238,121,Yuzvendra Chahal,87,Bumrah,4,Yuzvendra Chahal,19,102,15,Cloudy
1192,2018,7/6/2021,Narendra Modi,MI,LSG,MI,Field,LSG,187,205,MS Dhoni,42,Chahal,5,MS Dhoni,14,43,17,Sunny
1193,2019,7/7/2021,Chepauk,PBKS,SRH,SRH,Bat,PBKS,220,177,Yuzvendra Chahal,34,Rashid Khan,6,Yuzvendra Chahal,14,93,18,Clear
1194,2020,7/8/2021,Chinnaswamy,KKR,GT,KKR,Field,GT,146,193,Jos Buttler,118,Bumrah,6,Jos Buttler,18,65,11,Clear
1195,2021,7/9/2021,Arun Jaitley,RCB,KKR,KKR,Field,RCB,205,108,Rashid Khan,38,Narine,6,Rashid Khan,20,111,21,Cloudy
1196,2022,7/10/2021,Narendra Modi,PBKS,MI,PBKS,Bat,PBKS,192,103,Shubman Gill,35,Chahal,2,Shubman Gill,9,117,11,Clear
1197,2023,7/11/2021,Wankhede,CSK,RCB,RCB,Bat,CSK,226,171,Jos Buttler,108,Rabada,6,MS Dhoni,22,49,19,Sunny
1198,2024,7/12/2021,Eden Gardens,LSG,GT,GT,Field,GT,188,203,Rashid Khan,30,Arshdeep,6,MS Dhoni,23,95,11,Clear
1199,2025,7/13/2021,Arun Jaitley,RCB,SRH,SRH,Bat,RCB,211,179,Yuzvendra Chahal,81,Rabada,4,Yuzvendra Chahal,25,75,12,Sunny
1200,2018,7/14/2021,Narendra Modi,MI,RCB,MI,Field,RCB,188,225,Jos Buttler,82,Shami,2,Suryakumar Yadav,22,58,22,Clear
